ID,rank2018,player_name2018,team2018,batting_average2018,numOfGames2018,plate_appearances2018,atbat2018,hits2018,HRｓ2018,RBI2018,盗塁2018,walks2018,deadball2018,strike_out2018,sacrifice_bunt2018,double_play2018,On_base_percentage2018,Slugging_percentage2018,OPS2018,RC272018,XR272018,rank2017,player_name2017,team2017,batting_average2017,numOfGames2017,plate_appearances2017,atbat2017,hits2017,HRｓ2017,RBI2017,盗塁2017,walks2017,deadball2017,strike_out2017,sacrifice_bunt2017,double_play2017,On_base_percentage2017,Slugging_percentage2017,OPS2017,RC272017,XR272017,rank2016,player_name2016,team2016,batting_average2016,numOfGames2016,plate_appearances2016,atbat2016,hits2016,HRｓ2016,RBI2016,盗塁2016,walks2016,deadball2016,strike_out2016,sacrifice_bunt2016,double_play2016,On_base_percentage2016,Slugging_percentage2016,OPS2016,RC272016,XR272016,rank2015,player_name2015,team2015,batting_average2015,numOfGames2015,plate_appearances2015,atbat2015,hits2015,HRｓ2015,RBI2015,盗塁2015,walks2015,deadball2015,strike_out2015,sacrifice_bunt2015,double_play2015,On_base_percentage2015,Slugging_percentage2015,OPS2015,RC272015,XR272015,rank2014,player_name2014,team2014,batting_average2014,numOfGames2014,plate_appearances2014,atbat2014,hits2014,HRｓ2014,RBI2014,盗塁2014,walks2014,deadball2014,strike_out2014,sacrifice_bunt2014,double_play2014,On_base_percentage2014,Slugging_percentage2014,OPS2014,RC272014,XR272014
462,56.0,マギー,巨人,0.285,132.0,547.0,499.0,142.0,21.0,84.0,2.0,41.0,1.0,92.0,0.0,12.0,0.336,0.467,0.8029999999999999,5.52,5.50,19.0,マギー,巨人,0.315,139.0,586.0,523.0,165.0,18.0,77.0,4.0,58.0,1.0,107.0,0.0,20.0,0.382,0.514,0.897,6.79,6.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,207.0,島田　海吏,阪神,0.2,12.0,37.0,35.0,7.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.222,0.28600000000000003,0.508,1.51,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,,,,,,,,,,,,,,,,,,,,,109.0,脇谷　亮太,巨人,0.25,52.0,68.0,64.0,16.0,0.0,0.0,0.0,3.0,0.0,14.0,1.0,2.0,0.284,0.25,0.534,2.03,2.06,277.0,脇谷　亮太,巨人,0.157,54.0,115.0,108.0,17.0,1.0,7.0,0.0,6.0,0.0,18.0,1.0,4.0,0.20199999999999999,0.231,0.433,0.68,0.82,35.0,脇谷　亮太,西武,0.294,118.0,272.0,235.0,69.0,3.0,22.0,4.0,27.0,1.0,47.0,8.0,3.0,0.36700000000000005,0.396,0.763,5.37,5.19,108.0,脇谷　亮太,西武,0.263,96.0,233.0,205.0,54.0,2.0,20.0,4.0,15.0,2.0,45.0,10.0,1.0,0.318,0.34600000000000003,0.665,4.02,3.94
465,215.0,聖澤　諒,楽天,0.19399999999999998,27.0,69.0,62.0,12.0,0.0,2.0,1.0,4.0,1.0,18.0,2.0,1.0,0.254,0.21,0.46299999999999997,1.51,1.61,109.0,聖澤　諒,楽天,0.25,111.0,252.0,232.0,58.0,1.0,21.0,2.0,13.0,4.0,50.0,2.0,2.0,0.3,0.341,0.6409999999999999,3.62,3.54,39.0,聖澤　諒,楽天,0.294,94.0,229.0,201.0,59.0,3.0,19.0,3.0,11.0,2.0,41.0,14.0,5.0,0.335,0.38799999999999996,0.723,4.13,4.04,121.0,聖澤　諒,楽天,0.252,86.0,288.0,258.0,65.0,0.0,12.0,15.0,23.0,2.0,68.0,4.0,4.0,0.317,0.314,0.631,3.56,3.52,105.0,聖澤　諒,楽天,0.264,66.0,209.0,182.0,48.0,1.0,17.0,5.0,20.0,4.0,46.0,2.0,2.0,0.348,0.341,0.688,4.29,4.27
466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,中島　裕之,オリックス,0.24,117.0,483.0,417.0,100.0,10.0,46.0,1.0,53.0,12.0,93.0,0.0,10.0,0.342,0.35700000000000004,0.6990000000000001,4.28,4.30,,,,,,,,,,,,,,,,,,,,,
467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0,小田　幸平,中日,0.063,17.0,17.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.063,0.063,0.125,-2.52,-2.40
468,,,,,,,,,,,,,,,,,,,,,,296.0,溝脇　隼人,中日,0.071,12.0,16.0,14.0,1.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,1.0,0.188,0.28600000000000003,0.473,0.56,1.04,299.0,溝脇　隼人,中日,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,,,,,,,,,,,,,,,,,,,,,,236.0,溝脇　隼人,中日,0.2,2.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.4,0.77,0.88
469,41.0,グラシアル,ソフトバンク,0.292,54.0,202.0,185.0,54.0,9.0,30.0,1.0,15.0,1.0,34.0,0.0,8.0,0.34700000000000003,0.48100000000000004,0.828,5.50,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,244.0,吉川　大幾,巨人,0.16699999999999998,97.0,23.0,18.0,3.0,0.0,0.0,7.0,2.0,0.0,6.0,3.0,0.0,0.25,0.16699999999999998,0.41700000000000004,3.15,3.24,,,,,,,,,,,,,,,,,,,,,,252.0,吉川　大幾,巨人,0.17600000000000002,50.0,56.0,51.0,9.0,0.0,1.0,1.0,3.0,0.0,14.0,2.0,0.0,0.222,0.17600000000000002,0.39899999999999997,0.53,0.73,128.0,吉川　大幾,巨人,0.25,47.0,60.0,56.0,14.0,0.0,4.0,3.0,2.0,0.0,15.0,2.0,1.0,0.276,0.375,0.6509999999999999,3.65,3.40,312.0,吉川　大幾,中日,0.0,16.0,17.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.067,0.0,0.067,-1.73,-1.45
471,228.0,中井　大介,巨人,0.18600000000000003,70.0,97.0,86.0,16.0,1.0,6.0,0.0,6.0,2.0,25.0,3.0,3.0,0.255,0.27899999999999997,0.534,1.82,1.87,123.0,中井　大介,巨人,0.249,90.0,254.0,229.0,57.0,5.0,15.0,2.0,19.0,1.0,44.0,4.0,5.0,0.308,0.376,0.684,3.87,3.85,227.0,中井　大介,巨人,0.196,43.0,61.0,51.0,10.0,0.0,4.0,0.0,7.0,1.0,13.0,1.0,0.0,0.3,0.275,0.575,3.09,3.34,211.0,中井　大介,巨人,0.209,29.0,47.0,43.0,9.0,0.0,2.0,0.0,2.0,1.0,9.0,1.0,0.0,0.261,0.233,0.493,1.97,2.04,232.0,中井　大介,巨人,0.204,23.0,52.0,49.0,10.0,0.0,3.0,1.0,3.0,0.0,13.0,0.0,3.0,0.25,0.28600000000000003,0.536,1.58,1.58
472,11.0,平田　良介,中日,0.32899999999999996,138.0,568.0,493.0,162.0,9.0,55.0,8.0,67.0,3.0,69.0,2.0,7.0,0.41,0.456,0.866,7.16,6.85,131.0,平田　良介,中日,0.244,66.0,270.0,238.0,58.0,6.0,29.0,4.0,29.0,1.0,60.0,0.0,4.0,0.326,0.395,0.721,4.68,4.69,134.0,平田　良介,中日,0.248,118.0,494.0,416.0,103.0,14.0,73.0,4.0,72.0,2.0,89.0,0.0,5.0,0.358,0.41100000000000003,0.769,5.49,5.53,51.0,平田　良介,中日,0.28300000000000003,130.0,559.0,491.0,139.0,13.0,53.0,11.0,64.0,3.0,86.0,1.0,5.0,0.369,0.43,0.799,5.92,5.74,75.0,平田　良介,中日,0.27699999999999997,119.0,488.0,429.0,119.0,11.0,65.0,7.0,54.0,1.0,65.0,0.0,13.0,0.35700000000000004,0.39899999999999997,0.755,5.07,5.06
473,228.0,根元　俊一,ロッテ,0.18600000000000003,28.0,45.0,43.0,8.0,0.0,3.0,0.0,0.0,0.0,18.0,1.0,0.0,0.182,0.233,0.414,0.86,1.14,176.0,根元　俊一,ロッテ,0.22,40.0,118.0,109.0,24.0,1.0,9.0,1.0,6.0,1.0,34.0,2.0,0.0,0.267,0.33,0.598,3.08,3.02,198.0,根元　俊一,ロッテ,0.215,48.0,121.0,107.0,23.0,2.0,12.0,1.0,10.0,1.0,30.0,2.0,2.0,0.28600000000000003,0.327,0.613,3.08,3.26,135.0,根元　俊一,ロッテ,0.245,62.0,187.0,163.0,40.0,2.0,15.0,2.0,20.0,0.0,41.0,3.0,0.0,0.326,0.36200000000000004,0.688,4.43,4.47,245.0,根元　俊一,ロッテ,0.19699999999999998,78.0,224.0,198.0,39.0,2.0,21.0,1.0,15.0,1.0,55.0,7.0,4.0,0.253,0.303,0.556,1.80,2.03
474,256.0,井野　卓,ヤクルト,0.14400000000000002,47.0,97.0,90.0,13.0,0.0,4.0,0.0,5.0,0.0,26.0,2.0,2.0,0.18899999999999997,0.17800000000000002,0.36700000000000005,0.21,0.35,249.0,井野　卓,ヤクルト,0.16699999999999998,7.0,13.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.16699999999999998,0.16699999999999998,0.33299999999999996,0.17,0.29,299.0,井野　卓,ヤクルト,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.85,-6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,坂　克彦,阪神,0.175,87.0,46.0,40.0,7.0,0.0,2.0,1.0,3.0,1.0,13.0,2.0,0.0,0.25,0.225,0.475,1.85,2.00,229.0,坂　克彦,阪神,0.20600000000000002,88.0,78.0,63.0,13.0,0.0,6.0,0.0,10.0,0.0,21.0,3.0,0.0,0.307,0.254,0.561,2.97,3.31
476,,,,,,,,,,,,,,,,,,,,,,56.0,モレル,オリックス,0.276,38.0,110.0,98.0,27.0,1.0,11.0,0.0,12.0,0.0,28.0,0.0,3.0,0.355,0.38799999999999996,0.742,4.43,4.23,145.0,モレル,オリックス,0.244,94.0,348.0,308.0,75.0,8.0,38.0,2.0,30.0,6.0,88.0,0.0,10.0,0.319,0.364,0.6829999999999999,3.87,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,里崎　智也,ロッテ,0.243,17.0,41.0,37.0,9.0,0.0,4.0,0.0,3.0,1.0,6.0,0.0,1.0,0.317,0.297,0.614,3.21,3.13
478,48.0,小田　裕也,オリックス,0.287,90.0,164.0,143.0,41.0,2.0,15.0,10.0,12.0,3.0,38.0,3.0,4.0,0.348,0.37799999999999995,0.725,4.79,4.87,300.0,小田　裕也,オリックス,0.059000000000000004,43.0,20.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.111,0.059000000000000004,0.17,-1.12,-0.87,284.0,小田　裕也,オリックス,0.13699999999999998,78.0,58.0,51.0,7.0,0.0,3.0,4.0,5.0,0.0,19.0,1.0,0.0,0.21100000000000002,0.13699999999999998,0.348,0.65,1.09,11.0,小田　裕也,オリックス,0.326,31.0,97.0,89.0,29.0,2.0,6.0,6.0,4.0,1.0,23.0,3.0,1.0,0.36200000000000004,0.461,0.8220000000000001,6.33,5.99,,,,,,,,,,,,,,,,,,,,,
479,290.0,船越　涼太,広島,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,1.0,船越　涼太,広島,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,,,,,,,,,,,,,,,,,,,,,177.0,井領　雅貴,中日,0.21899999999999997,22.0,34.0,32.0,7.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0,0.0,0.265,0.281,0.546,2.55,2.51,229.0,井領　雅貴,中日,0.19399999999999998,13.0,31.0,31.0,6.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.19399999999999998,0.32299999999999995,0.516,1.86,2.00,298.0,井領　雅貴,中日,0.0,9.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,-3.02,-2.84,,,,,,,,,,,,,,,,,,,,,
481,32.0,丸　佳浩,広島,0.306,125.0,566.0,432.0,132.0,39.0,97.0,10.0,130.0,3.0,130.0,0.0,5.0,0.46799999999999997,0.627,1.0959999999999999,10.61,10.35,25.0,丸　佳浩,広島,0.308,143.0,651.0,556.0,171.0,23.0,92.0,13.0,83.0,4.0,113.0,2.0,6.0,0.39799999999999996,0.505,0.903,7.7,7.52,47.0,丸　佳浩,広島,0.29100000000000004,143.0,652.0,557.0,162.0,20.0,90.0,23.0,84.0,7.0,107.0,1.0,9.0,0.389,0.48100000000000004,0.87,6.91,6.75,132.0,丸　佳浩,広島,0.249,143.0,633.0,530.0,132.0,19.0,63.0,15.0,94.0,1.0,143.0,4.0,4.0,0.361,0.413,0.774,5.56,5.59,26.0,丸　佳浩,広島,0.31,144.0,644.0,536.0,166.0,19.0,67.0,26.0,100.0,4.0,95.0,0.0,12.0,0.419,0.491,0.91,7.66,7.44
482,101.0,木村　文紀,西武,0.26,75.0,120.0,104.0,27.0,3.0,12.0,7.0,10.0,1.0,33.0,5.0,0.0,0.33,0.413,0.7440000000000001,4.83,4.77,213.0,木村　文紀,西武,0.201,105.0,203.0,184.0,37.0,2.0,13.0,7.0,13.0,1.0,53.0,4.0,5.0,0.256,0.272,0.528,1.82,1.98,260.0,木村　文紀,西武,0.16699999999999998,28.0,35.0,30.0,5.0,0.0,2.0,1.0,2.0,0.0,12.0,3.0,0.0,0.21899999999999997,0.2,0.419,1.21,1.30,232.0,木村　文紀,西武,0.195,49.0,92.0,82.0,16.0,5.0,12.0,1.0,4.0,2.0,28.0,4.0,0.0,0.25,0.451,0.701,3.86,3.99,214.0,木村　文紀,西武,0.215,100.0,330.0,284.0,61.0,10.0,27.0,16.0,20.0,3.0,112.0,21.0,3.0,0.272,0.38,0.652,3.16,3.31
483,260.0,美間　優槻,広島,0.139,30.0,38.0,36.0,5.0,0.0,1.0,0.0,1.0,0.0,11.0,1.0,2.0,0.162,0.139,0.301,-0.75,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,美間　優槻,広島,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.77,-2.52,,,,,,,,,,,,,,,,,,,,,
484,264.0,森越　祐人,阪神,0.125,16.0,39.0,32.0,4.0,0.0,1.0,0.0,5.0,0.0,7.0,2.0,1.0,0.243,0.125,0.368,0.17,0.35,272.0,森越　祐人,阪神,0.13,29.0,27.0,23.0,3.0,0.0,1.0,0.0,2.0,0.0,10.0,2.0,1.0,0.2,0.217,0.41700000000000004,0.48,0.53,299.0,森越　祐人,阪神,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.70,298.0,森越　祐人,阪神,0.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.125,0.0,0.125,-1.62,-1.20,279.0,森越　祐人,中日,0.14300000000000002,19.0,12.0,7.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.4,0.14300000000000002,0.5429999999999999,3.33,3.54
485,118.0,茂木　栄五郎,楽天,0.247,100.0,413.0,361.0,89.0,7.0,24.0,12.0,42.0,2.0,83.0,7.0,3.0,0.32799999999999996,0.349,0.677,4.22,4.24,32.0,茂木　栄五郎,楽天,0.29600000000000004,103.0,450.0,398.0,118.0,17.0,47.0,3.0,45.0,2.0,84.0,4.0,4.0,0.37,0.49700000000000005,0.867,6.77,6.54,66.0,茂木　栄五郎,楽天,0.278,117.0,481.0,424.0,118.0,7.0,40.0,11.0,30.0,4.0,95.0,21.0,8.0,0.33,0.408,0.738,4.58,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,164.0,Ｔ－岡田,オリックス,0.225,97.0,333.0,298.0,67.0,13.0,43.0,2.0,31.0,2.0,82.0,0.0,9.0,0.3,0.39299999999999996,0.693,3.71,3.83,76.0,Ｔ－岡田,オリックス,0.266,143.0,593.0,504.0,134.0,31.0,68.0,2.0,83.0,5.0,141.0,0.0,10.0,0.374,0.488,0.862,6.55,6.53,56.0,Ｔ－岡田,オリックス,0.284,123.0,513.0,454.0,129.0,20.0,76.0,5.0,47.0,7.0,105.0,0.0,12.0,0.35700000000000004,0.47100000000000003,0.828,5.93,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,222.0,石井　一成,日本ハム,0.18899999999999997,69.0,163.0,148.0,28.0,1.0,4.0,3.0,12.0,1.0,47.0,2.0,0.0,0.255,0.27699999999999997,0.532,2.41,2.48,205.0,石井　一成,日本ハム,0.205,114.0,361.0,317.0,65.0,3.0,24.0,3.0,28.0,1.0,113.0,14.0,6.0,0.271,0.271,0.542,2.02,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,70.0,森　友哉,西武,0.275,136.0,552.0,473.0,130.0,16.0,80.0,7.0,70.0,2.0,105.0,0.0,3.0,0.366,0.457,0.823,6.38,6.33,11.0,森　友哉,西武,0.33899999999999997,38.0,145.0,124.0,42.0,2.0,18.0,3.0,21.0,0.0,24.0,0.0,4.0,0.434,0.5,0.934,8.13,7.63,44.0,森　友哉,西武,0.292,107.0,392.0,349.0,102.0,10.0,46.0,1.0,42.0,0.0,96.0,0.0,3.0,0.36700000000000005,0.436,0.8029999999999999,6.09,5.91,43.0,森　友哉,西武,0.287,138.0,531.0,474.0,136.0,17.0,68.0,0.0,44.0,9.0,143.0,0.0,5.0,0.35700000000000004,0.46799999999999997,0.825,6.01,5.86,81.0,森　友哉,西武,0.275,41.0,92.0,80.0,22.0,6.0,15.0,0.0,12.0,0.0,22.0,0.0,1.0,0.37,0.575,0.945,7.62,7.45
489,199.0,渡辺　直人,楽天,0.20800000000000002,69.0,111.0,96.0,20.0,2.0,12.0,0.0,11.0,2.0,19.0,2.0,1.0,0.303,0.365,0.667,3.82,3.86,151.0,渡辺　直人,西武,0.235,32.0,79.0,68.0,16.0,0.0,3.0,0.0,7.0,0.0,14.0,4.0,2.0,0.307,0.33799999999999997,0.645,3.24,3.05,21.0,渡辺　直人,西武,0.309,70.0,207.0,181.0,56.0,0.0,16.0,1.0,10.0,3.0,20.0,11.0,5.0,0.35200000000000004,0.348,0.7,4.29,4.20,75.0,渡辺　直人,西武,0.272,83.0,188.0,158.0,43.0,0.0,23.0,1.0,14.0,5.0,26.0,10.0,2.0,0.348,0.32899999999999996,0.677,4.24,4.15,117.0,渡辺　直人,西武,0.26,104.0,429.0,350.0,91.0,0.0,26.0,4.0,32.0,11.0,46.0,35.0,9.0,0.34,0.314,0.654,3.65,3.54
490,244.0,山足　達也,オリックス,0.16699999999999998,25.0,72.0,60.0,10.0,1.0,7.0,2.0,7.0,3.0,15.0,2.0,2.0,0.28600000000000003,0.25,0.536,2.27,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,エルナンデス,中日,0.249,64.0,256.0,233.0,58.0,5.0,26.0,1.0,17.0,0.0,61.0,4.0,6.0,0.298,0.365,0.662,3.47,3.51,78.0,エルナンデス,中日,0.271,138.0,548.0,498.0,135.0,11.0,58.0,5.0,35.0,0.0,106.0,10.0,13.0,0.317,0.4,0.716,4.18,4.13,114.0,エルナンデス,中日,0.262,86.0,304.0,279.0,73.0,5.0,32.0,2.0,19.0,1.0,58.0,3.0,4.0,0.309,0.373,0.682,4.03,4.01
492,52.0,野間　峻祥,広島,0.28600000000000003,126.0,447.0,405.0,116.0,5.0,46.0,17.0,30.0,6.0,69.0,4.0,2.0,0.34299999999999997,0.39299999999999996,0.736,4.95,4.86,229.0,野間　峻祥,広島,0.18899999999999997,98.0,85.0,74.0,14.0,0.0,2.0,10.0,7.0,0.0,13.0,4.0,1.0,0.259,0.203,0.462,1.4,1.58,44.0,野間　峻祥,広島,0.292,21.0,25.0,24.0,7.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.292,0.292,0.583,2.03,2.00,143.0,野間　峻祥,広島,0.24100000000000002,127.0,188.0,170.0,41.0,1.0,10.0,8.0,10.0,1.0,37.0,6.0,2.0,0.28600000000000003,0.371,0.6559999999999999,3.65,3.61,,,,,,,,,,,,,,,,,,,,,
493,24.0,原口　文仁,阪神,0.315,82.0,124.0,111.0,35.0,2.0,19.0,0.0,8.0,5.0,27.0,0.0,1.0,0.387,0.387,0.774,6.08,5.86,170.0,原口　文仁,阪神,0.226,73.0,216.0,186.0,42.0,6.0,25.0,0.0,22.0,5.0,36.0,1.0,10.0,0.321,0.387,0.708,3.73,3.83,34.0,原口　文仁,阪神,0.299,107.0,364.0,318.0,95.0,11.0,46.0,1.0,26.0,15.0,52.0,2.0,8.0,0.376,0.45299999999999996,0.8290000000000001,6.05,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,89.0,中田　翔,日本ハム,0.265,140.0,599.0,540.0,143.0,25.0,106.0,0.0,43.0,3.0,81.0,0.0,24.0,0.316,0.46299999999999997,0.778,4.59,4.77,183.0,中田　翔,日本ハム,0.21600000000000003,129.0,542.0,472.0,102.0,16.0,67.0,0.0,61.0,5.0,103.0,0.0,14.0,0.31,0.36700000000000005,0.6759999999999999,3.69,3.85,120.0,中田　翔,日本ハム,0.25,141.0,624.0,569.0,142.0,25.0,110.0,2.0,47.0,3.0,126.0,0.0,14.0,0.308,0.431,0.738,4.44,4.53,95.0,中田　翔,日本ハム,0.263,143.0,611.0,539.0,142.0,30.0,102.0,1.0,64.0,1.0,120.0,0.0,11.0,0.33899999999999997,0.479,0.8170000000000001,5.70,5.77,95.0,中田　翔,日本ハム,0.26899999999999996,144.0,602.0,531.0,143.0,27.0,100.0,0.0,58.0,6.0,89.0,0.0,12.0,0.344,0.456,0.8,5.53,5.63
495,290.0,岡﨑　太一,阪神,0.0,6.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,-2.15,-1.93,221.0,岡﨑　太一,阪神,0.195,34.0,54.0,41.0,8.0,2.0,5.0,0.0,5.0,1.0,12.0,7.0,0.0,0.298,0.341,0.639,3.28,3.4,219.0,岡﨑　太一,阪神,0.2,38.0,76.0,65.0,13.0,0.0,5.0,1.0,7.0,0.0,16.0,3.0,0.0,0.27399999999999997,0.24600000000000002,0.52,2.42,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,,,,,,,,,,,,,,,,,,,,,6.0,白濱　裕太,広島,0.4,3.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.4,0.6,1.0,11.52,9.99,299.0,白濱　裕太,広島,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,298.0,白濱　裕太,広島,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,271.0,白濱　裕太,広島,0.161,30.0,71.0,62.0,10.0,1.0,1.0,0.0,5.0,0.0,17.0,4.0,0.0,0.22399999999999998,0.226,0.45,1.16,1.36
497,2.0,江川　智晃,ソフトバンク,0.6,5.0,5.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6,1.4,2.0,37.98,33.21,238.0,江川　智晃,ソフトバンク,0.179,32.0,71.0,67.0,12.0,1.0,5.0,0.0,2.0,1.0,20.0,1.0,0.0,0.214,0.26899999999999996,0.483,1.6,1.71,174.0,江川　智晃,ソフトバンク,0.228,42.0,138.0,114.0,26.0,4.0,15.0,0.0,18.0,3.0,44.0,1.0,2.0,0.34299999999999997,0.386,0.7290000000000001,4.41,4.68,217.0,江川　智晃,ソフトバンク,0.20600000000000002,25.0,37.0,34.0,7.0,1.0,4.0,0.0,2.0,0.0,11.0,0.0,1.0,0.243,0.382,0.626,2.75,3.04,202.0,江川　智晃,ソフトバンク,0.226,39.0,37.0,31.0,7.0,1.0,3.0,0.0,5.0,1.0,12.0,0.0,1.0,0.35100000000000003,0.419,0.7709999999999999,4.97,4.98
498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,ブラゼル,ロッテ,0.276,35.0,91.0,76.0,21.0,4.0,14.0,0.0,14.0,1.0,18.0,0.0,2.0,0.396,0.5,0.8959999999999999,7.10,6.89
499,175.0,石川　亮,日本ハム,0.22,32.0,57.0,50.0,11.0,0.0,3.0,0.0,4.0,1.0,16.0,2.0,1.0,0.29100000000000004,0.28,0.5710000000000001,2.57,2.53,,,,,,,,,,,,,,,,,,,,,,299.0,石川　亮,日本ハム,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,203.0,石川　亮,日本ハム,0.214,27.0,31.0,28.0,6.0,0.0,3.0,0.0,1.0,0.0,9.0,0.0,0.0,0.226,0.28600000000000003,0.512,2.11,2.78,142.0,石川　亮,日本ハム,0.25,1.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.75,1.0,7.27,6.84
500,186.0,磯村　嘉孝,広島,0.215,37.0,91.0,79.0,17.0,1.0,4.0,0.0,6.0,1.0,12.0,5.0,4.0,0.27899999999999997,0.278,0.5579999999999999,1.96,1.98,151.0,磯村　嘉孝,広島,0.235,21.0,39.0,34.0,8.0,2.0,3.0,0.0,3.0,1.0,8.0,1.0,1.0,0.316,0.47100000000000003,0.7859999999999999,4.75,4.77,274.0,磯村　嘉孝,広島,0.161,24.0,32.0,31.0,5.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,1.0,0.188,0.19399999999999998,0.381,0.20,0.22,298.0,磯村　嘉孝,広島,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,,,,,,,,,,,,,,,,,,,,,
